,sample,cell_label,frame_number,total_intensity
35749,auto,38,323,28930.42097671964
35750,auto,39,323,31198.89365810383
35751,auto,40,323,29594.345577768232
35752,auto,41,323,44910.86493837552
35753,auto,42,323,29442.333384766214
35754,auto,43,323,20710.143961422964
35755,auto,44,323,22751.42523079005
35756,auto,1,324,20752.11993759658
35757,auto,2,324,28551.474905763447
35758,auto,3,324,19803.360320553664
35759,auto,4,324,23117.9457868806
35760,auto,5,324,16818.741351062818
35761,auto,6,324,25752.683208904422
35762,auto,7,324,17127.152954856323
35763,auto,8,324,16362.825641673608
35764,auto,9,324,13874.243358909196
35765,auto,10,324,19668.76632903007
35766,auto,11,324,22845.348246002628
35767,auto,12,324,23287.631827135952
35768,auto,13,324,15937.27241791787
35769,auto,14,324,23633.4747166006
35770,auto,15,324,23241.10845995566
35771,auto,16,324,53751.91631491216
35772,auto,17,324,21312.57481391302
35773,auto,18,324,25675.76378682941
35774,auto,19,324,16272.810631016593
35775,auto,20,324,30009.493189645582
35776,auto,21,324,30392.81041759559
35777,auto,22,324,15236.500701288995
35778,auto,23,324,20879.234470204992
35779,auto,24,324,24937.116558913473
35780,auto,25,324,20336.22566743157
35781,auto,26,324,18653.432635049605
35782,auto,27,324,13550.152865343318
35783,auto,28,324,23750.103253956164
35784,auto,29,324,20036.085244549038
35785,auto,30,324,26916.51957830463
35786,auto,31,324,45212.40224366187
35787,auto,32,324,27882.09863333655
35788,auto,33,324,22005.913528311576
35789,auto,34,324,21718.306940127593
35790,auto,35,324,18169.974936035043
35791,auto,36,324,19373.609920116753
35792,auto,37,324,18397.879673611515
35793,auto,38,324,28598.3729312651
35794,auto,39,324,32389.145285393286
35795,auto,40,324,29253.15706360986
35796,auto,41,324,45105.553644702944
35797,auto,42,324,29329.190240623793
35798,auto,43,324,19231.9840396883
35799,auto,44,324,20328.77999966802
35800,auto,1,325,19933.260730165235
35801,auto,2,325,28271.215246568085
35802,auto,3,325,20110.399055786926
35803,auto,4,325,22467.842667522487
35804,auto,5,325,16257.957912616212
35805,auto,6,325,25110.79636556229
35806,auto,7,325,17967.776331727997
35807,auto,8,325,16555.277692146698
35808,auto,9,325,15376.834932922364
35809,auto,10,325,18858.562659558498
35810,auto,11,325,23160.309797947237
35811,auto,12,325,24042.133097305355
35812,auto,13,325,16062.408210742255
35813,auto,14,325,23853.189801494103
35814,auto,15,325,22445.63675577053
35815,auto,16,325,54971.14979864322
35816,auto,17,325,20806.961566316946
35817,auto,18,325,25582.626098618366
35818,auto,19,325,16071.242995847733
35819,auto,20,325,28578.631555797794
35820,auto,21,325,29560.97919210585
35821,auto,22,325,14681.861228500431
35822,auto,23,325,19995.466000882156
35823,auto,24,325,25668.330599863442
35824,auto,25,325,19657.865008389486
35825,auto,26,325,18774.638198528537
35826,auto,27,325,14349.837306061407
35827,auto,28,325,23330.493363542402
35828,auto,29,325,20130.96066089131
35829,auto,30,325,25865.149201858112
35830,auto,31,325,45258.484478223894
35831,auto,32,325,29063.98217462451
35832,auto,33,325,22330.275241334253
35833,auto,34,325,22120.06557395524
35834,auto,35,325,19036.53007308349
35835,auto,36,325,19254.30528524212
35836,auto,37,325,18854.124702241985
35837,auto,38,325,28616.26267648579
35838,auto,39,325,31353.71492862882
35839,auto,40,325,30913.354280209453
35840,auto,41,325,46430.48305832468
35841,auto,42,325,29574.582913051116
35842,auto,43,325,18994.40786157717
35843,auto,44,325,21238.583802110465
35844,auto,1,326,20537.897680205013
35845,auto,2,326,28066.836631700604
35846,auto,3,326,19620.557754701258
35847,auto,4,326,21634.841128625125
35848,auto,5,326,16514.774335246635
35849,auto,6,326,25578.073569596178
35850,auto,7,326,17953.535297120892
35851,auto,8,326,16371.84117455203
35852,auto,9,326,14107.205035923103
35853,auto,10,326,18866.94891227843
35854,auto,11,326,23844.335274247944
35855,auto,12,326,23694.77828496807
35856,auto,13,326,15916.10949624516
35857,auto,14,326,23627.024419634887
35858,auto,15,326,22933.58274414557
35859,auto,16,326,51697.5730502119
35860,auto,17,326,22011.655438759448
35861,auto,18,326,25785.53832004673
35862,auto,19,326,16434.7868601728
35863,auto,20,326,29456.736445725826
35864,auto,21,326,29906.92878857288
35865,auto,22,326,15322.397666482313
35866,auto,23,326,21651.930821907154
35867,auto,24,326,25505.65295544596
35868,auto,25,326,21155.572215493536
35869,auto,26,326,18342.2137708912
35870,auto,27,326,15246.648408822362
35871,auto,28,326,24343.84382080011
35872,auto,29,326,20698.987688774443
35873,auto,30,326,26880.41106354289
35874,auto,31,326,43548.21503924804
35875,auto,32,326,28711.1009924366
35876,auto,33,326,21822.312576072298
35877,auto,34,326,21667.552517466513
35878,auto,35,326,17485.991950399784
35879,auto,36,326,19251.21694793326
35880,auto,37,326,18880.61697923989
35881,auto,38,326,28473.28536402932
35882,auto,39,326,31395.397445609353
35883,auto,40,326,30215.81780552162
35884,auto,41,326,44690.78068222095
35885,auto,42,326,29491.945220527356
35886,auto,43,326,19736.684473202364
35887,auto,44,326,21362.693665860224
35888,auto,1,327,20721.628817681736
35889,auto,2,327,29116.28474274255
35890,auto,3,327,19563.09938729083
35891,auto,4,327,22034.892639868707
35892,auto,5,327,16387.321804853917
35893,auto,6,327,24456.207828523944
35894,auto,7,327,18480.262186897744
35895,auto,8,327,17352.557556089065
35896,auto,9,327,13486.8930098135
35897,auto,10,327,17540.95444285535
35898,auto,11,327,23535.671310999067
35899,auto,12,327,24531.02486528851
35900,auto,13,327,15678.323881161588
35901,auto,14,327,23722.017239512883
35902,auto,15,327,22291.26568900318
35903,auto,16,327,52680.49108115217
35904,auto,17,327,22150.07303566768
35905,auto,18,327,26053.26046901416
35906,auto,19,327,16140.584731839135
35907,auto,20,327,29903.857544094986
35908,auto,21,327,29684.297943126145
35909,auto,22,327,15471.436985352237
35910,auto,23,327,21181.017484864955
35911,auto,24,327,25612.217656436016
35912,auto,25,327,20952.724968083254
35913,auto,26,327,19088.15363874753
35914,auto,27,327,14395.32810893235
35915,auto,28,327,24072.437586638425
35916,auto,29,327,19448.502046306297
35917,auto,30,327,26025.756768176194
35918,auto,31,327,44850.380778067745
35919,auto,32,327,28237.28178160251
35920,auto,33,327,21708.51275925015
35921,auto,34,327,21878.740760621073
35922,auto,35,327,17799.179130741784
35923,auto,36,327,20247.22239908746
35924,auto,37,327,18294.519769173905
35925,auto,38,327,28968.017308626415
35926,auto,39,327,30710.136780805973
35927,auto,40,327,30262.95566823336
35928,auto,41,327,44425.83680574666
35929,auto,42,327,29147.425724969286
35930,auto,43,327,20468.335713419376
35931,auto,44,327,20412.234845622304
35932,auto,1,328,19955.601474971958
35933,auto,2,328,29225.133423044404
35934,auto,3,328,20523.24276829168
35935,auto,4,328,22285.650842872503
35936,auto,5,328,16717.942309601047
35937,auto,6,328,25784.667268527028
35938,auto,7,328,17678.89490585642
35939,auto,8,328,17466.716314095025
35940,auto,9,328,13866.703671432153
35941,auto,10,328,19571.976759088986
35942,auto,11,328,23567.498698249816
35943,auto,12,328,24523.429318125367
35944,auto,13,328,15145.79688060941
35945,auto,14,328,23313.310354009107
35946,auto,15,328,22188.933405236752
35947,auto,16,328,53372.65447052379
35948,auto,17,328,21496.66129517021
35949,auto,18,328,27570.145512740113
35950,auto,19,328,16624.600527673443
35951,auto,20,328,29608.649790857155
35952,auto,21,328,29402.539677659814
35953,auto,22,328,15399.628684753183
35954,auto,23,328,21427.39717443183
35955,auto,24,328,25433.862565175317
35956,auto,25,328,20800.088809733556
35957,auto,26,328,19353.078009908713
35958,auto,27,328,14702.765880976222
35959,auto,28,328,23880.479603575022
35960,auto,29,328,19198.239313835682
35961,auto,30,328,26331.104993015833
35962,auto,31,328,45229.54765522118
35963,auto,32,328,28567.118949479773
35964,auto,33,328,22423.11673045147
35965,auto,34,328,21634.511259831368
35966,auto,35,328,17342.5925397306
35967,auto,36,328,19751.52856257422
35968,auto,37,328,19334.676127186172
35969,auto,38,328,29857.646576170566
35970,auto,39,328,31202.089717916577
35971,auto,40,328,31398.854919792997
35972,auto,41,328,45875.25876999484
35973,auto,42,328,28371.27843073665
35974,auto,43,328,19982.11786207566
35975,auto,44,328,21324.315491463578
35976,auto,1,329,20509.415671222814
35977,auto,2,329,29199.561533618104
35978,auto,3,329,21063.12363037859
35979,auto,4,329,21072.091295352013
35980,auto,5,329,16450.443750873113
35981,auto,6,329,25681.941617875287
35982,auto,7,329,17735.989384637855
35983,auto,8,329,16910.755132394996
35984,auto,9,329,13626.576090546527
35985,auto,10,329,18657.627051790532
35986,auto,11,329,23350.531020216356
35987,auto,12,329,25175.463343393058
35988,auto,13,329,15911.533182275874
35989,auto,14,329,23963.828140992282
35990,auto,15,329,22624.074595211994
35991,auto,16,329,53225.433909631116
35992,auto,17,329,20848.00419081635
35993,auto,18,329,25639.741746516334
35994,auto,19,329,17255.373072894614
35995,auto,20,329,29872.806114847495
35996,auto,21,329,28978.702184758105
35997,auto,22,329,14964.617716684692
35998,auto,23,329,20106.86947355608
35999,auto,24,329,25202.935101469797
36000,auto,25,329,20517.96400071921
36001,auto,26,329,18605.607679297456
36002,auto,27,329,14319.982473602275
36003,auto,28,329,23394.94240259859
36004,auto,29,329,19714.92096813512
36005,auto,30,329,27247.11597564447
36006,auto,31,329,44200.93604498
36007,auto,32,329,28714.234245428786
36008,auto,33,329,20495.06912197326
36009,auto,34,329,21597.086792681992
36010,auto,35,329,17613.262715578472
36011,auto,36,329,20928.07017226075
36012,auto,37,329,18970.62087947413
36013,auto,38,329,28803.69557601635
36014,auto,39,329,31709.929423914204
36015,auto,40,329,29298.576034165297
36016,auto,41,329,45583.04745120486
36017,auto,42,329,28469.824351421827
36018,auto,43,329,19460.37643789077
36019,auto,44,329,20479.53181619688
36020,auto,1,330,19744.775209495692
36021,auto,2,330,28192.608949993722
36022,auto,3,330,19903.359484067783
36023,auto,4,330,21636.033889914663
36024,auto,5,330,16264.657041973942
36025,auto,6,330,24599.738179260876
36026,auto,7,330,17134.39534604168
36027,auto,8,330,17100.305296083807
36028,auto,9,330,14843.398039460308
36029,auto,10,330,19587.796032801314
36030,auto,11,330,22460.051839631007
36031,auto,12,330,24400.6320763956
36032,auto,13,330,15649.160888294751
36033,auto,14,330,23359.01984179383
36034,auto,15,330,21513.032221902624
36035,auto,16,330,53994.82158198231
36036,auto,17,330,21080.753567102238
36037,auto,18,330,25733.93223484609
36038,auto,19,330,15592.125444167345
36039,auto,20,330,29582.38451121315
36040,auto,21,330,27962.232546139625
36041,auto,22,330,14455.141691991941
36042,auto,23,330,20999.275765352628
36043,auto,24,330,24341.92319931557
36044,auto,25,330,20572.86244974577
36045,auto,26,330,18543.944579622606
36046,auto,27,330,14160.556800064305
36047,auto,28,330,23754.34413514824
36048,auto,29,330,19831.128349947772
36049,auto,30,330,26619.982252971895
36050,auto,31,330,46394.39065198638
36051,auto,32,330,28484.279321071943
36052,auto,33,330,21099.586582587184
36053,auto,34,330,21535.594063463162
36054,auto,35,330,18130.666105286924
36055,auto,36,330,20014.468715378403
36056,auto,37,330,19637.790211966225
36057,auto,38,330,28865.796007723493
36058,auto,39,330,33509.94582830703
36059,auto,40,330,31059.98771238815
36060,auto,41,330,45871.13598225547
36061,auto,42,330,30609.974599347388
36062,auto,43,330,19356.32590985208
36063,auto,44,330,21129.94744667134
36064,auto,1,331,19243.30767140648
36065,auto,2,331,28146.603539475575
36066,auto,3,331,20728.255545242715
36067,auto,4,331,21502.988959727314
36068,auto,5,331,16895.417443318143
36069,auto,6,331,24905.027778932796
36070,auto,7,331,17776.730210679216
36071,auto,8,331,16320.16182635166
36072,auto,9,331,14419.309241675624
36073,auto,10,331,19071.755259000955
36074,auto,11,331,23885.92652117787
36075,auto,12,331,24052.020230645463
36076,auto,13,331,14852.280261037311
36077,auto,14,331,23710.944047983416
36078,auto,15,331,23325.188619436958
36079,auto,16,331,53221.36972504956
36080,auto,17,331,21287.358415915267
36081,auto,18,331,27339.34278349198
36082,auto,19,331,17835.362595216084
36083,auto,20,331,29819.601139566625
36084,auto,21,331,30144.607799638325
36085,auto,22,331,14918.717035063215
36086,auto,23,331,21837.853337497414
36087,auto,24,331,25128.436135581855
36088,auto,25,331,18299.506195801434
36089,auto,26,331,18618.59435428564
36090,auto,27,331,14672.109187935403
36091,auto,28,331,24155.447560972516
36092,auto,29,331,19406.115794099904
36093,auto,30,331,26636.235226289446
36094,auto,31,331,45184.97142863196
36095,auto,32,331,28092.1260028392
36096,auto,33,331,23512.82536686336
36097,auto,34,331,21094.273252897627
36098,auto,35,331,17646.025557829093
36099,auto,36,331,19954.91185913757
36100,auto,37,331,18687.236572767695
36101,auto,38,331,29141.84245640071
36102,auto,39,331,32355.937119148068
36103,auto,40,331,29543.276049749056
36104,auto,41,331,45735.75373350571
36105,auto,42,331,30441.423208870918
36106,auto,43,331,20708.130676544843
36107,auto,44,331,21098.331147304994
36108,auto,1,332,19501.442550440977
36109,auto,2,332,28105.97025420219
36110,auto,3,332,19692.677927887886
36111,auto,4,332,21671.456628348995
36112,auto,5,332,16533.34951843826
36113,auto,6,332,25130.984341045812
36114,auto,7,332,18028.130739091783
36115,auto,8,332,17355.501198587946
36116,auto,9,332,14211.139626786286
36117,auto,10,332,19416.491126159184
36118,auto,11,332,23462.321061492166
36119,auto,12,332,23622.368866957007
36120,auto,13,332,15246.464794108026
36121,auto,14,332,24581.761892381266
36122,auto,15,332,22919.42134739524
36123,auto,16,332,53140.709661014596
36124,auto,17,332,21416.56753502546
36125,auto,18,332,25584.70358236468
36126,auto,19,332,16312.26952232739
36127,auto,20,332,30793.288325351718
36128,auto,21,332,30132.459508071646
36129,auto,22,332,15442.405870269627
36130,auto,23,332,19998.16914265811
36131,auto,24,332,25054.295545634515
36132,auto,25,332,21344.92344656927
36133,auto,26,332,18412.11489891117
36134,auto,27,332,14722.833545937525
36135,auto,28,332,22066.574246595235
36136,auto,29,332,20750.152346178744
36137,auto,30,332,26207.311304403822
36138,auto,31,332,44226.36889852205
36139,auto,32,332,27546.846425563854
36140,auto,33,332,20952.38886924825
36141,auto,34,332,21435.456562443786
36142,auto,35,332,18408.45610995616
36143,auto,36,332,20000.38605927295
36144,auto,37,332,20040.52465501045
36145,auto,38,332,30456.188868280733
36146,auto,39,332,31813.850962962337
36147,auto,40,332,31512.43149658103
36148,auto,41,332,46919.034208938036
36149,auto,42,332,30731.937691291856
36150,auto,43,332,20234.306377385623
36151,auto,44,332,21370.24231908081
36152,auto,1,333,20161.42400936326
36153,auto,2,333,29342.54430903723
36154,auto,3,333,20132.89859370264
36155,auto,4,333,21370.713149889314
36156,auto,5,333,16895.306361732353
36157,auto,6,333,25356.427994351954
36158,auto,7,333,17573.490965818604
36159,auto,8,333,18035.825593754602
36160,auto,9,333,14260.901145497339
36161,auto,10,333,19205.794380666328
36162,auto,11,333,22956.08341190746
36163,auto,12,333,23822.83731506938
36164,auto,13,333,15770.25138903856
36165,auto,14,333,24250.460737681635
36166,auto,15,333,22441.424405575344
36167,auto,16,333,53240.85048912637
36168,auto,17,333,22807.572958017103
36169,auto,18,333,26362.816298995844
36170,auto,19,333,16477.555573356687
36171,auto,20,333,30987.841383700834
36172,auto,21,333,29360.12413709442
36173,auto,22,333,16342.356390490662
36174,auto,23,333,21971.813397994698
36175,auto,24,333,25260.60196754882
36176,auto,25,333,20144.75819125503
36177,auto,26,333,17962.763432504882
36178,auto,27,333,14475.381493336128
36179,auto,28,333,23381.239369393566
36180,auto,29,333,20120.346438814904
36181,auto,30,333,26561.125500554128
36182,auto,31,333,46185.250421983816
36183,auto,32,333,28837.804892707612
36184,auto,33,333,22376.30453521701
36185,auto,34,333,21694.00166360992
36186,auto,35,333,18828.00023920648
36187,auto,36,333,19191.217562957172
36188,auto,37,333,19603.563269019018
36189,auto,38,333,29985.51938622488
36190,auto,39,333,31305.76153248463
36191,auto,40,333,31078.775359292595
36192,auto,41,333,47742.62061448413
36193,auto,42,333,29700.39911218634
36194,auto,43,333,19656.807299493947
36195,auto,44,333,20807.84365162528
36196,auto,1,334,19965.458635706753
36197,auto,2,334,29053.081805624788
36198,auto,3,334,20048.964045016735
36199,auto,4,334,20581.13489807422
36200,auto,5,334,17123.421179088597
36201,auto,6,334,26176.88594062713
36202,auto,7,334,19623.50381748246
36203,auto,8,334,16852.480244732706
36204,auto,9,334,14231.693715246465
36205,auto,10,334,18838.264996145965
36206,auto,11,334,22745.624606554826
36207,auto,12,334,23586.853568648425
36208,auto,13,334,14903.25603785548
36209,auto,14,334,24745.4239221122
